ns	Zqq^s	err(Zqq^s)	Zqg	err(Zqg)	Zgq	err(Zgq)	Zgg	err(Zgg)
25	1.1525484733436842	0.004893568649793973	-0.05708582457428133	0.002777775397811885	0.11273560053084153	0.008610473962764476	0.8467487271659597	0.03873065982581676
26	1.1523325399097402	0.004887032647088911	-0.05720794419452828	0.002758744985517066	0.11593851690648395	0.008622800855076995	0.8485600938999539	0.038394258949811175
27	1.1521249163908254	0.004872058825140385	-0.057321442885920774	0.002740420833532745	0.1190181706702825	0.008633762844920423	0.850243578614312	0.03805972979012433
28	1.1519092904256352	0.004729353274645855	-0.05748457079449344	0.002664465558340184	0.12221646580485132	0.00836858550437864	0.8526629870320069	0.03655316515966412
29	1.1517170481671082	0.004682033887020811	-0.057582040653780066	0.0026441141918526643	0.12506796372552248	0.008363336030894477	0.8541086965234348	0.03615681584271348
30	1.1515304697992672	0.004629728437107714	-0.057676116710552075	0.002623889512374822	0.12783544873470704	0.008357130259438066	0.8555040619613892	0.03575627860178116
31	1.1513496475299834	0.00457333169860067	-0.057766596492161405	0.0026035841353505736	0.13051755265789164	0.008347128183728287	0.8568460799615811	0.03534782540981737
32	1.1511067661437473	0.0042996271979069784	-0.05810137155688875	0.002507086431531071	0.13412008637730347	0.007979923873007696	0.8618113877762648	0.033269593751434234
33	1.1509368751625304	0.004269023303578781	-0.0581820213628425	0.002493544879248317	0.13664004486599968	0.007974095138684087	0.8630075933199611	0.03295229023325084
34	1.1507718412193844	0.004235083229071486	-0.05825978180473984	0.00247961907853122	0.13908795856049733	0.007963311466548452	0.864160939662173	0.03262499181765142
35	1.1505785294110333	0.004242289973374883	-0.05845336812222692	0.0024489709436112277	0.1419552250632131	0.007714102318087625	0.8670319986011659	0.031576935420863164
36	1.1504216051771603	0.004196414475874484	-0.05852350708641444	0.002433863302624774	0.14428285077582	0.007702946666969733	0.8680723107334652	0.031238813203255375
37	1.1502698947759555	0.00414922312774903	-0.0585901749339176	0.0024183387386223533	0.1465331402697011	0.007685352905807055	0.8690611361453637	0.030891867954928293
38	1.1500644364059995	0.0040801027439273515	-0.05885349747268042	0.002383403740130992	0.14958056569886113	0.007452681101929185	0.8729665659179336	0.02967564941126933
39	1.149896245003925	0.004122271043353744	-0.05899755886296555	0.0023828106465525025	0.1520752579370661	0.007367235853631701	0.8751031641437939	0.029283387107906095
40	1.1497401647000494	0.003984012470865682	-0.05911386294919737	0.002318948039185781	0.15439032006277167	0.007041013598044944	0.8768280888466955	0.027808735793670457
